date,open,high,low,last,expiration_code,created_at,symbol_csi,numericdeliverymonth,expirydate,lastprice,volume,oi,totalvolume,totaloi,marketname,exchange,contractsize,category,pointvalue,unadjustedclose
2007-06-11,171.3,172.5,169.5,170.9,N07,1150,OJ2,200707,20070718,170.9,1993,12147,3189,31561,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,170.9
2007-06-12,169.5,171.1,160.9,165.5,N07,1150,OJ2,200707,20070718,165.5,3252,12465,5761,32077,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,165.5
2007-06-13,164.25,165.0,159.05,160.0,N07,1150,OJ2,200707,20070718,160.0,2658,12853,4309,32747,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,160.0
2007-06-14,159.55,162.0,159.35,161.85,N07,1150,OJ2,200707,20070718,161.85,2446,13195,4902,33700,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,161.85
2007-06-15,161.8,163.95,161.8,163.9,N07,1150,OJ2,200707,20070718,163.9,1574,11706,2737,32702,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,163.9
2007-06-18,164.0,167.0,159.5,159.6,N07,1150,OJ2,200707,20070718,159.6,4364,9799,9233,32641,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,159.6
2007-06-19,159.05,162.5,158.75,159.65,U07,1150,OJ2,200709,20070910,159.65,2005,12109,4596,32721,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,159.65
2007-06-20,162.0,162.0,155.0,155.25,U07,1150,OJ2,200709,20070910,155.25,2643,12838,6093,32739,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,155.25
2007-06-21,156.2,160.0,154.25,157.0,U07,1150,OJ2,200709,20070910,157.0,1593,13294,3561,33081,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,157.0
2007-06-22,157.5,157.5,148.5,150.3,U07,1150,OJ2,200709,20070910,150.3,2608,13431,5253,33059,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,150.3
2007-06-25,151.1,152.9,147.4,151.9,U07,1150,OJ2,200709,20070910,151.9,2278,13809,4139,32855,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,151.9
2007-06-26,152.9,152.9,141.9,143.85,U07,1150,OJ2,200709,20070910,143.85,1772,13852,3575,32854,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,143.85
2007-06-27,144.25,150.0,143.4,148.65,U07,1150,OJ2,200709,20070910,148.65,1625,13904,2945,32271,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,148.65
2007-06-28,147.5,150.25,145.5,150.0,U07,1150,OJ2,200709,20070910,150.0,2134,13955,3215,31568,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,150.0
2007-06-29,150.5,159.5,149.5,157.55,U07,1150,OJ2,200709,20070910,157.55,2756,13558,4473,29981,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,157.55
2007-07-02,157.55,158.25,152.25,155.75,U07,1150,OJ2,200709,20070910,155.75,3612,15445,6112,29969,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,155.75
2007-07-03,155.4,155.4,153.25,154.15,U07,1150,OJ2,200709,20070910,154.15,1007,15482,1580,29779,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,154.15
2007-07-05,155.0,156.0,148.5,152.25,U07,1150,OJ2,200709,20070910,152.25,1122,15462,1939,29627,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,152.25
2007-07-06,153.75,154.8,151.6,153.4,U07,1150,OJ2,200709,20070910,153.4,780,15619,1238,29802,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,153.4
2007-07-09,153.55,154.5,148.75,151.4,U07,1150,OJ2,200709,20070910,151.4,1116,15803,1851,29799,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,151.4
2007-07-10,151.0,152.25,148.05,152.15,U07,1150,OJ2,200709,20070910,152.15,1342,16106,2288,30094,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,152.15
2007-07-11,152.15,153.0,149.65,152.5,U07,1150,OJ2,200709,20070910,152.5,1106,16402,2196,30113,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,152.5
2007-07-12,152.25,152.5,150.25,150.75,U07,1150,OJ2,200709,20070910,150.75,765,16395,978,29725,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,150.75
2007-07-13,149.7,151.3,149.5,149.95,U07,1150,OJ2,200709,20070910,149.95,524,16526,944,30008,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,149.95
2007-07-16,149.9,154.2,149.8,151.0,U07,1150,OJ2,200709,20070910,151.0,1187,16800,1848,30667,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,151.0
2007-07-17,150.0,151.2,149.2,149.6,U07,1150,OJ2,200709,20070910,149.6,539,16799,1037,30659,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,149.6
2007-07-18,150.0,153.4,149.1,152.9,U07,1150,OJ2,200709,20070910,152.9,1331,16713,2148,31198,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,152.9
2007-07-19,153.0,161.5,152.7,159.6,U07,1150,OJ2,200709,20070910,159.6,2799,16284,3928,30923,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,159.6
2007-07-20,159.3,161.0,158.6,159.45,U07,1150,OJ2,200709,20070910,159.45,2505,16351,4246,31398,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,159.45
2007-07-23,159.0,161.0,155.8,156.25,U07,1150,OJ2,200709,20070910,156.25,893,16168,1261,31296,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,156.25
2007-07-24,156.25,159.25,155.6,158.2,U07,1150,OJ2,200709,20070910,158.2,1484,15949,2660,31707,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,158.2
2007-07-25,160.0,161.5,158.5,161.0,U07,1150,OJ2,200709,20070910,161.0,1349,15710,2067,31423,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,161.0
2007-07-26,162.9,163.7,161.9,163.0,U07,1150,OJ2,200709,20070910,163.0,1979,15283,2483,31006,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,163.0
2007-07-27,163.5,165.8,162.5,165.0,U07,1150,OJ2,200709,20070910,165.0,2931,14697,3254,30472,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,165.0
2007-07-30,164.75,165.0,162.0,162.7,U07,1150,OJ2,200709,20070910,162.7,1836,14069,3109,30382,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,162.7
2007-07-31,162.0,164.15,161.65,163.0,U07,1150,OJ2,200709,20070910,163.0,1746,13354,3554,30708,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,163.0
2007-08-01,163.1,164.8,162.0,162.15,U07,1150,OJ2,200709,20070910,162.15,2290,12876,3529,31001,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,162.15
2007-08-02,163.0,164.75,162.2,164.25,U07,1150,OJ2,200709,20070910,164.25,2153,12047,3315,30765,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,164.25
2007-08-03,163.0,165.5,158.1,165.45,U07,1150,OJ2,200709,20070910,165.45,2476,12093,3988,30895,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,165.45
2007-08-06,165.25,165.45,161.0,162.1,U07,1150,OJ2,200709,20070910,162.1,1835,11431,3991,31185,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,162.1
2007-08-07,162.0,164.0,161.5,162.3,U07,1150,OJ2,200709,20070910,162.3,1343,10927,2579,31397,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,162.3
2007-08-08,162.5,162.5,152.3,152.85,X07,1150,OJ2,200711,20071108,152.85,1150,11852,3540,32122,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,152.85
2007-08-09,152.8,156.4,152.8,155.05,X07,1150,OJ2,200711,20071108,155.05,1161,12066,3687,31987,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,155.05
2007-08-10,153.2,155.05,151.6,154.5,X07,1150,OJ2,200711,20071108,154.5,367,12117,1400,31940,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,154.5
2007-08-13,155.2,157.8,152.8,153.0,X07,1150,OJ2,200711,20071108,153.0,946,12246,1749,32014,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,153.0
2007-08-14,152.85,156.7,152.8,154.75,X07,1150,OJ2,200711,20071108,154.75,1292,13047,3458,32178,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,154.75
2007-08-15,154.45,155.75,145.2,145.3,X07,1150,OJ2,200711,20071108,145.3,1735,12994,4761,31513,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,145.3
2007-08-16,145.3,146.3,140.55,144.45,X07,1150,OJ2,200711,20071108,144.45,3817,13652,9340,30599,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,144.45
2007-08-17,144.8,147.25,144.55,146.6,X07,1150,OJ2,200711,20071108,146.6,1950,13861,4473,29389,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,146.6
2007-08-20,146.4,148.8,145.8,147.5,X07,1150,OJ2,200711,20071108,147.5,1659,14201,3528,29140,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,147.5
2007-08-21,146.8,148.0,145.2,145.9,X07,1150,OJ2,200711,20071108,145.9,2073,14505,4004,28203,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,145.9
2007-08-22,144.3,147.55,143.8,145.9,X07,1150,OJ2,200711,20071108,145.9,1165,14739,2053,27706,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,145.9
2007-08-23,146.5,146.9,144.8,146.25,X07,1150,OJ2,200711,20071108,146.25,1480,15114,3347,27606,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,146.25
2007-08-24,145.05,147.3,144.3,145.05,X07,1150,OJ2,200711,20071108,145.05,1173,15254,2044,27102,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,145.05
2007-08-27,144.85,145.3,142.8,144.7,X07,1150,OJ2,200711,20071108,144.7,842,15334,1302,26663,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,144.7
2007-08-28,144.3,145.0,143.45,144.3,X07,1150,OJ2,200711,20071108,144.3,1556,15856,3080,26385,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,144.3
2007-08-29,145.05,145.8,143.05,144.75,X07,1150,OJ2,200711,20071108,144.75,1348,16264,2219,26321,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,144.75
2007-08-30,144.55,144.55,140.55,141.35,X07,1150,OJ2,200711,20071108,141.35,2199,16615,2991,26455,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,141.35
2007-08-31,141.4,141.9,140.7,141.4,X07,1150,OJ2,200711,20071108,141.4,2103,17255,4124,26859,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,141.4
2007-09-04,141.25,141.6,135.4,136.0,X07,1150,OJ2,200711,20071108,136.0,3620,17487,4392,27190,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,136.0
2007-09-05,136.7,137.55,133.4,136.2,X07,1150,OJ2,200711,20071108,136.2,2126,17962,2457,27672,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,136.2
2007-09-06,136.9,138.6,136.9,137.7,X07,1150,OJ2,200711,20071108,137.7,940,18146,1159,27969,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,137.7
2007-09-07,136.3,138.8,136.3,138.0,X07,1150,OJ2,200711,20071108,138.0,593,18178,1088,28228,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,138.0
2007-09-10,138.8,143.75,138.6,142.1,X07,1150,OJ2,200711,20071108,142.1,2242,17857,2776,28201,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,142.1
2007-09-11,141.7,143.2,141.0,142.55,X07,1150,OJ2,200711,20071108,142.55,1076,17820,1637,28285,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,142.55
2007-09-12,142.55,148.3,142.1,147.5,X07,1150,OJ2,200711,20071108,147.5,2855,17649,3822,28342,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,147.5
2007-09-13,147.35,148.3,145.6,146.3,X07,1150,OJ2,200711,20071108,146.3,1407,17505,1638,28215,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,146.3
2007-09-14,146.3,147.8,144.3,146.25,X07,1150,OJ2,200711,20071108,146.25,956,17270,1091,27970,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,146.25
2007-09-17,146.6,146.85,143.95,145.6,X07,1150,OJ2,200711,20071108,145.6,819,17310,1042,28091,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,145.6
2007-09-18,146.8,148.2,145.8,147.85,X07,1150,OJ2,200711,20071108,147.85,1393,17273,1747,28044,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,147.85
2007-09-19,147.7,148.6,146.1,146.9,X07,1150,OJ2,200711,20071108,146.9,1516,17441,1820,28305,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,146.9
2007-09-20,147.8,150.05,147.3,149.2,X07,1150,OJ2,200711,20071108,149.2,2991,17496,4330,28838,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,149.2
2007-09-21,148.8,152.3,147.95,150.85,X07,1150,OJ2,200711,20071108,150.85,2650,17395,3257,28988,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,150.85
2007-09-24,150.85,154.2,150.85,153.55,X07,1150,OJ2,200711,20071108,153.55,1677,17124,2709,29008,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,153.55
2007-09-25,154.8,155.3,152.55,153.8,X07,1150,OJ2,200711,20071108,153.8,1684,17084,2289,29129,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,153.8
2007-09-26,152.8,154.5,151.8,152.55,X07,1150,OJ2,200711,20071108,152.55,1406,17007,1918,29246,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,152.55
2007-09-27,152.55,153.3,147.9,148.9,X07,1150,OJ2,200711,20071108,148.9,2865,15902,4715,28479,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,148.9
2007-09-28,149.8,152.7,148.3,151.9,X07,1150,OJ2,200711,20071108,151.9,2550,15168,4505,28351,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,151.9
2007-10-01,151.9,153.3,150.2,152.1,X07,1150,OJ2,200711,20071108,152.1,2802,13892,5214,27621,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,152.1
2007-10-02,153.8,155.8,151.8,155.3,X07,1150,OJ2,200711,20071108,155.3,3589,12441,7569,27905,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,155.3
2007-10-03,155.15,157.8,154.1,157.1,X07,1150,OJ2,200711,20071108,157.1,2672,12496,4776,28466,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,157.1
2007-10-04,156.4,162.0,156.4,159.95,X07,1150,OJ2,200711,20071108,159.95,3841,12090,7448,29183,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,159.95
2007-10-05,161.7,162.7,158.8,159.95,X07,1150,OJ2,200711,20071108,159.95,2103,11766,4603,29288,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,159.95
2007-10-08,159.8,160.3,157.05,159.9,X07,1150,OJ2,200711,20071108,159.9,2310,11059,4916,29627,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,159.9
2007-10-09,159.5,160.8,158.4,159.85,F08,1150,OJ2,200801,20080110,159.85,1335,12160,3639,30250,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,159.85
2007-10-10,160.8,168.8,160.8,163.9,F08,1150,OJ2,200801,20080110,163.9,2559,13550,7163,31371,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,163.9
2007-10-11,165.8,165.8,158.2,159.35,F08,1150,OJ2,200801,20080110,159.35,1849,13923,4354,31211,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,159.35
2007-10-12,157.8,172.75,157.8,166.4,F08,1150,OJ2,200801,20080110,166.4,2615,14103,6366,31217,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,166.4
2007-10-15,167.8,175.8,166.05,174.05,F08,1150,OJ2,200801,20080110,174.05,3332,13841,6151,30395,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,174.05
2007-10-16,173.8,180.8,172.05,176.85,F08,1150,OJ2,200801,20080110,176.85,2737,14348,5659,30333,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,176.85
2007-10-17,176.8,178.75,176.4,178.1,F08,1150,OJ2,200801,20080110,178.1,2592,15411,4517,31157,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,178.1
2007-10-18,178.05,178.55,173.0,173.8,F08,1150,OJ2,200801,20080110,173.8,2175,15724,3376,31253,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,173.8
2007-10-19,172.8,173.3,168.8,170.3,F08,1150,OJ2,200801,20080110,170.3,2212,16182,3891,30458,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,170.3
2007-10-22,170.5,172.55,168.05,171.05,F08,1150,OJ2,200801,20080110,171.05,1846,16768,4273,30408,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,171.05
2007-10-23,170.95,171.15,164.8,168.45,F08,1150,OJ2,200801,20080110,168.45,2030,17036,4172,29596,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,168.45
2007-10-24,167.8,169.1,166.1,166.2,F08,1150,OJ2,200801,20080110,166.2,1300,17368,2709,29407,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,166.2
2007-10-25,165.3,167.8,163.4,166.65,F08,1150,OJ2,200801,20080110,166.65,1100,17169,2413,29127,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,166.65
2007-10-26,167.8,167.8,160.8,161.6,F08,1150,OJ2,200801,20080110,161.6,1730,17017,3426,28688,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,161.6
2007-10-29,161.15,164.3,158.3,159.15,F08,1150,OJ2,200801,20080110,159.15,1138,17119,2069,28291,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,159.15
2007-10-30,159.15,161.2,157.9,160.1,F08,1150,OJ2,200801,20080110,160.1,1217,17315,2155,27934,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,160.1
2007-10-31,160.1,162.55,158.5,161.5,F08,1150,OJ2,200801,20080110,161.5,1410,17287,2359,27597,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,161.5
2007-11-01,160.3,165.8,160.3,164.5,F08,1150,OJ2,200801,20080110,164.5,1865,17228,2619,27606,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,164.5
2007-11-02,164.3,165.8,161.55,162.55,F08,1150,OJ2,200801,20080110,162.55,1007,17358,1521,27372,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,162.55
2007-11-05,162.55,162.85,157.8,158.4,F08,1150,OJ2,200801,20080110,158.4,1171,17128,1527,27281,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,158.4
2007-11-06,158.2,160.8,158.05,159.7,F08,1150,OJ2,200801,20080110,159.7,719,17085,1119,27190,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,159.7
2007-11-07,160.5,165.2,159.3,162.65,F08,1150,OJ2,200801,20080110,162.65,1015,17232,1307,27346,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,162.65
2007-11-08,161.45,163.3,154.1,154.95,F08,1150,OJ2,200801,20080110,154.95,2036,16435,2452,26619,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,154.95
2007-11-09,155.3,158.15,155.3,155.95,F08,1150,OJ2,200801,20080110,155.95,1165,16326,1796,26427,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,155.95
2007-11-12,156.4,157.5,156.0,157.0,F08,1150,OJ2,200801,20080110,157.0,687,16339,879,26418,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,157.0
2007-11-13,157.75,158.2,155.0,155.95,F08,1150,OJ2,200801,20080110,155.95,1200,16162,2063,26151,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,155.95
2007-11-14,157.65,160.85,156.1,156.4,F08,1150,OJ2,200801,20080110,156.4,1317,16235,2341,26263,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,156.4
2007-11-15,157.0,157.0,155.05,155.6,F08,1150,OJ2,200801,20080110,155.6,2576,16591,4720,26608,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,155.6
2007-11-16,157.3,157.3,153.2,153.55,F08,1150,OJ2,200801,20080110,153.55,1793,15864,2788,26279,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,153.55
2007-11-19,154.1,156.1,153.9,155.7,F08,1150,OJ2,200801,20080110,155.7,1035,15452,1594,26001,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,155.7
2007-11-20,156.5,156.6,154.3,154.75,F08,1150,OJ2,200801,20080110,154.75,1513,15229,2724,26278,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,154.75
2007-11-21,154.3,164.75,154.3,157.15,F08,1150,OJ2,200801,20080110,157.15,1983,15232,2922,26435,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,157.15
2007-11-26,157.8,159.3,156.55,158.1,F08,1150,OJ2,200801,20080110,158.1,810,14838,1223,26154,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,158.1
2007-11-27,158.8,162.15,158.25,161.4,F08,1150,OJ2,200801,20080110,161.4,1882,14711,3197,26501,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,161.4
2007-11-28,162.3,162.3,159.8,161.8,F08,1150,OJ2,200801,20080110,161.8,1495,14206,2305,26412,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,161.8
2007-11-29,160.8,162.0,160.5,161.25,F08,1150,OJ2,200801,20080110,161.25,1834,13663,3114,26610,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,161.25
2007-11-30,160.3,160.8,158.3,160.15,F08,1150,OJ2,200801,20080110,160.15,1793,12994,3327,26334,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,160.15
2007-12-03,161.1,161.8,159.05,161.25,F08,1150,OJ2,200801,20080110,161.25,3285,12409,6070,27769,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,161.25
2007-12-04,161.45,163.5,160.6,162.8,F08,1150,OJ2,200801,20080110,162.8,1490,11777,2173,27618,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,162.8
2007-12-05,163.1,164.3,162.05,164.1,H08,1150,OJ2,200803,20080310,164.1,979,12824,2334,27505,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,164.1
2007-12-06,164.2,164.6,160.1,164.0,H08,1150,OJ2,200803,20080310,164.0,1221,13238,4173,27769,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,164.0
2007-12-07,164.7,168.2,163.2,166.9,H08,1150,OJ2,200803,20080310,166.9,1020,13558,3042,27843,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,166.9
2007-12-10,167.2,168.6,165.8,168.0,H08,1150,OJ2,200803,20080310,168.0,882,13708,2585,27479,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,168.0
2007-12-11,168.8,171.8,164.85,171.05,H08,1150,OJ2,200803,20080310,171.05,1394,14091,4398,27676,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,171.05
2007-12-12,172.15,172.35,168.25,170.05,H08,1150,OJ2,200803,20080310,170.05,1781,13750,3235,27248,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,170.05
2007-12-13,172.7,172.7,164.2,166.85,H08,1150,OJ2,200803,20080310,166.85,1459,13961,5971,27994,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,166.85
2007-12-14,167.5,169.4,165.2,168.55,H08,1150,OJ2,200803,20080310,168.55,2303,14795,4756,27545,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,168.55
2007-12-17,169.4,171.95,168.7,171.6,H08,1150,OJ2,200803,20080310,171.6,1513,15588,2825,27752,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,171.6
2007-12-18,171.4,171.95,168.8,170.7,H08,1150,OJ2,200803,20080310,170.7,1148,15904,3138,27653,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,170.7
2007-12-19,171.2,175.45,170.15,173.05,H08,1150,OJ2,200803,20080310,173.05,1669,16720,4319,27581,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,173.05
2007-12-20,173.05,174.7,170.2,174.45,H08,1150,OJ2,200803,20080310,174.45,1287,16958,2903,27915,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,174.45
2007-12-21,173.6,176.45,170.85,172.5,H08,1150,OJ2,200803,20080310,172.5,1118,17334,1972,27862,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,172.5
2007-12-26,170.95,172.95,169.2,169.25,H08,1150,OJ2,200803,20080310,169.25,2245,17570,4095,26942,Frozen Orange Juice (combined),ICE-US,15000 lbs,Food & Fiber,$1.50,169.25
