date,open,high,low,last,expiration_code,created_at,symbol_csi,numericdeliverymonth,expirydate,lastprice,volume,oi,totalvolume,totaloi,marketname,exchange,contractsize,category,pointvalue,unadjustedclose
2014-09-16,66.72,66.72,65.81,66.1,Z14,1144,CT2,201412,20141208,66.1,13980,108429,17377,181284,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,66.1
2014-09-17,66.01,66.75,65.95,66.23,Z14,1144,CT2,201412,20141208,66.23,7417,108957,10330,182006,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,66.23
2014-09-18,66.1,66.38,65.22,65.6,Z14,1144,CT2,201412,20141208,65.6,14216,108366,20872,180872,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,65.6
2014-09-19,65.43,65.67,64.25,64.94,Z14,1144,CT2,201412,20141208,64.94,17929,106388,23796,180322,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,64.94
2014-09-22,64.95,64.95,62.77,63.14,Z14,1144,CT2,201412,20141208,63.14,19349,105347,28618,181317,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,63.14
2014-09-23,63.48,63.84,62.61,63.38,Z14,1144,CT2,201412,20141208,63.38,16601,105594,22785,182761,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,63.38
2014-09-24,63.2,63.32,61.57,62.12,Z14,1144,CT2,201412,20141208,62.12,20502,102813,29263,182634,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,62.12
2014-09-25,62.22,62.35,61.38,61.95,Z14,1144,CT2,201412,20141208,61.95,15540,101926,22640,182648,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,61.95
2014-09-26,61.74,63.8,61.74,62.44,Z14,1144,CT2,201412,20141208,62.44,16773,101962,22734,183149,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,62.44
2014-09-29,62.16,63.42,61.95,62.02,Z14,1144,CT2,201412,20141208,62.02,10895,101571,14013,183049,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,62.02
2014-09-30,62.42,62.62,61.56,61.92,Z14,1144,CT2,201412,20141208,61.92,13079,100693,17669,182378,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,61.92
2014-10-01,61.92,62.88,61.7,62.71,Z14,1144,CT2,201412,20141208,62.71,13001,101279,20613,185083,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,62.71
2014-10-02,62.76,63.11,61.8,62.4,Z14,1144,CT2,201412,20141208,62.4,10380,101396,15853,186323,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,62.4
2014-10-03,62.2,63.26,62.2,63.02,Z14,1144,CT2,201412,20141208,63.02,7939,100969,12058,186197,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,63.02
2014-10-06,63.25,65.54,62.87,64.93,Z14,1144,CT2,201412,20141208,64.93,21050,99430,31042,185389,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,64.93
2014-10-07,65.01,65.84,64.77,65.76,Z14,1144,CT2,201412,20141208,65.76,14703,99407,21965,185877,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,65.76
2014-10-08,65.84,65.84,64.85,65.44,Z14,1144,CT2,201412,20141208,65.44,11795,99899,17544,186801,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,65.44
2014-10-09,65.4,65.48,63.67,64.49,Z14,1144,CT2,201412,20141208,64.49,15056,99692,21647,186198,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,64.49
2014-10-10,64.49,66.05,64.15,64.65,Z14,1144,CT2,201412,20141208,64.65,18229,100013,27670,189153,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,64.65
2014-10-13,64.8,65.96,64.69,65.57,Z14,1144,CT2,201412,20141208,65.57,8549,100459,13762,189816,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,65.57
2014-10-14,65.85,66.2,64.56,64.71,Z14,1144,CT2,201412,20141208,64.71,13406,99964,18781,189272,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,64.71
2014-10-15,64.93,65.01,63.84,64.26,Z14,1144,CT2,201412,20141208,64.26,12354,99237,18653,190076,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,64.26
2014-10-16,64.26,64.74,64.01,64.11,Z14,1144,CT2,201412,20141208,64.11,9211,98597,14834,190933,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,64.11
2014-10-17,64.28,64.69,63.51,63.55,Z14,1144,CT2,201412,20141208,63.55,12984,96362,20796,189824,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,63.55
2014-10-20,63.7,63.95,62.78,62.84,Z14,1144,CT2,201412,20141208,62.84,11724,94584,19212,189330,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,62.84
2014-10-21,62.84,64.18,62.65,63.34,Z14,1144,CT2,201412,20141208,63.34,11975,94649,18708,190283,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,63.34
2014-10-22,63.55,63.96,62.98,63.23,Z14,1144,CT2,201412,20141208,63.23,8770,94232,12926,190285,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,63.23
2014-10-23,63.09,63.85,62.53,63.59,Z14,1144,CT2,201412,20141208,63.59,11940,94435,17480,190927,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,63.59
2014-10-24,63.59,65.21,63.28,64.36,Z14,1144,CT2,201412,20141208,64.36,14930,95019,22882,193028,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,64.36
2014-10-27,64.35,64.81,63.86,64.22,Z14,1144,CT2,201412,20141208,64.22,8910,95144,14663,194481,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,64.22
2014-10-28,64.08,65.05,63.76,65.02,Z14,1144,CT2,201412,20141208,65.02,9377,95871,17254,195959,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,65.02
2014-10-29,64.95,66.54,64.72,65.9,Z14,1144,CT2,201412,20141208,65.9,21599,96533,34433,198708,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,65.9
2014-10-30,65.89,66.6,64.88,65.05,Z14,1144,CT2,201412,20141208,65.05,20783,93540,32106,198154,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,65.05
2014-10-31,64.99,65.37,63.81,65.0,Z14,1144,CT2,201412,20141208,65.0,20546,90405,32860,197941,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,65.0
2014-11-03,65.0,65.43,64.22,64.8,Z14,1144,CT2,201412,20141208,64.8,15511,85855,29659,195103,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,64.8
2014-11-04,64.59,64.89,63.29,63.35,Z14,1144,CT2,201412,20141208,63.35,19665,81694,33397,191364,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,63.35
2014-11-05,63.64,63.67,62.57,63.26,Z14,1144,CT2,201412,20141208,63.26,17564,78286,30959,190627,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,63.26
2014-11-06,63.36,63.9,63.07,63.74,H15,1144,CT2,201503,20150318,63.74,9361,82816,23474,190941,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,63.74
2014-11-07,63.71,64.22,63.02,64.07,H15,1144,CT2,201503,20150318,64.07,18474,86690,44935,185782,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,64.07
2014-11-10,64.06,65.16,62.53,62.78,H15,1144,CT2,201503,20150318,62.78,34606,93140,77832,182766,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,62.78
2014-11-11,62.76,63.96,62.49,62.99,H15,1144,CT2,201503,20150318,62.99,24241,101325,49988,183992,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,62.99
2014-11-12,62.86,63.49,61.54,61.8,H15,1144,CT2,201503,20150318,61.8,28366,111098,55895,186399,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,61.8
2014-11-13,61.94,62.24,60.03,60.21,H15,1144,CT2,201503,20150318,60.21,34204,119646,59846,188898,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,60.21
2014-11-14,60.21,61.16,60.21,61.09,H15,1144,CT2,201503,20150318,61.09,22638,123349,42199,182943,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,61.09
2014-11-17,60.96,60.97,60.37,60.56,H15,1144,CT2,201503,20150318,60.56,15855,124979,27677,179597,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,60.56
2014-11-18,60.57,61.38,60.37,61.32,H15,1144,CT2,201503,20150318,61.32,19454,126299,28822,177107,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,61.32
2014-11-19,61.36,61.42,60.37,60.56,H15,1144,CT2,201503,20150318,60.56,15376,125128,22536,172510,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,60.56
2014-11-20,60.46,61.34,60.2,60.32,H15,1144,CT2,201503,20150318,60.32,14354,126729,21214,171945,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,60.32
2014-11-21,60.32,61.2,60.26,60.98,H15,1144,CT2,201503,20150318,60.98,10339,126567,13108,172128,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,60.98
2014-11-24,60.75,60.92,59.99,60.27,H15,1144,CT2,201503,20150318,60.27,14164,127156,18045,172947,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,60.27
2014-11-25,60.27,61.07,60.17,60.77,H15,1144,CT2,201503,20150318,60.77,11188,126162,13612,172323,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,60.77
2014-11-26,60.67,62.01,60.57,61.49,H15,1144,CT2,201503,20150318,61.49,16147,125958,21098,172991,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,61.49
2014-11-28,61.27,62.17,61.27,61.54,H15,1144,CT2,201503,20150318,61.54,9211,125097,11297,172285,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,61.54
2014-12-01,61.41,61.76,60.54,60.64,H15,1144,CT2,201503,20150318,60.64,16829,127629,20970,175756,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,60.64
2014-12-02,60.66,61.34,60.43,60.84,H15,1144,CT2,201503,20150318,60.84,13878,127921,19466,177019,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,60.84
2014-12-03,60.65,61.71,60.57,61.1,H15,1144,CT2,201503,20150318,61.1,12042,127942,16640,177816,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,61.1
2014-12-04,60.99,62.1,60.99,61.88,H15,1144,CT2,201503,20150318,61.88,15199,125415,17905,176311,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,61.88
2014-12-05,61.88,62.37,61.03,61.1,H15,1144,CT2,201503,20150318,61.1,14739,123431,18428,174720,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,61.1
2014-12-08,61.09,61.63,60.76,60.77,H15,1144,CT2,201503,20150318,60.77,10525,122282,13648,173429,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,60.77
2014-12-09,60.77,61.86,60.62,61.34,H15,1144,CT2,201503,20150318,61.34,14304,122386,18293,173411,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,61.34
2014-12-10,61.19,62.26,60.87,61.03,H15,1144,CT2,201503,20150318,61.03,17971,122013,22951,172693,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,61.03
2014-12-11,61.03,62.54,61.03,61.94,H15,1144,CT2,201503,20150318,61.94,20552,122454,27353,174037,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,61.94
2014-12-12,61.94,62.71,61.88,62.0,H15,1144,CT2,201503,20150318,62.0,10354,120906,14139,173137,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,62.0
2014-12-15,62.06,62.59,61.97,62.11,H15,1144,CT2,201503,20150318,62.11,7299,120258,9753,172867,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,62.11
2014-12-16,62.03,62.25,61.17,61.24,H15,1144,CT2,201503,20150318,61.24,12673,120923,15487,173902,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,61.24
2014-12-17,61.31,62.36,60.95,62.11,H15,1144,CT2,201503,20150318,62.11,11354,121484,14017,175248,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,62.11
2014-12-18,62.18,62.45,61.64,62.28,H15,1144,CT2,201503,20150318,62.28,10048,121727,13135,175910,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,62.28
2014-12-19,62.08,62.42,61.77,62.35,H15,1144,CT2,201503,20150318,62.35,7914,122312,11849,177038,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,62.35
2014-12-22,61.97,63.63,61.92,63.5,H15,1144,CT2,201503,20150318,63.5,17240,121868,21050,177106,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,63.5
2014-12-23,63.5,64.3,63.02,63.28,H15,1144,CT2,201503,20150318,63.28,14889,120524,18627,175995,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,63.28
2014-12-24,63.12,63.61,62.99,63.24,H15,1144,CT2,201503,20150318,63.24,4163,119940,5892,175718,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,63.24
2014-12-26,63.24,63.41,63.03,63.09,H15,1144,CT2,201503,20150318,63.09,3386,119837,4375,175541,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,63.09
2014-12-29,63.01,63.75,62.82,63.47,H15,1144,CT2,201503,20150318,63.47,8121,119917,10071,175760,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,63.47
2014-12-30,63.46,63.62,63.27,63.44,H15,1144,CT2,201503,20150318,63.44,8429,119817,11347,176193,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,63.44
2014-12-31,63.45,63.54,61.68,61.73,H15,1144,CT2,201503,20150318,61.73,20112,120821,24908,178389,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,61.73
2015-01-02,61.73,61.83,60.93,61.04,H15,1144,CT2,201503,20150318,61.04,15585,122109,20453,180721,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,61.04
2015-01-05,61.07,62.6,61.07,62.17,H15,1144,CT2,201503,20150318,62.17,14335,120643,20055,180657,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,62.17
2015-01-06,62.01,62.71,61.56,61.66,H15,1144,CT2,201503,20150318,61.66,12978,119551,17655,180431,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,61.66
2015-01-07,61.56,61.98,61.3,61.89,H15,1144,CT2,201503,20150318,61.89,9853,121271,13431,182782,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,61.89
2015-01-08,61.89,62.1,61.66,62.02,H15,1144,CT2,201503,20150318,62.02,8747,121196,14291,183589,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,62.02
2015-01-09,61.96,62.32,61.77,62.22,H15,1144,CT2,201503,20150318,62.22,10366,119747,17332,182957,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,62.22
2015-01-12,62.16,62.21,60.97,61.19,H15,1144,CT2,201503,20150318,61.19,16287,120382,25407,184777,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,61.19
2015-01-13,61.18,61.72,61.0,61.61,H15,1144,CT2,201503,20150318,61.61,10849,120722,16664,186260,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,61.61
2015-01-14,61.51,61.51,60.12,60.44,H15,1144,CT2,201503,20150318,60.44,23748,127418,34468,195406,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,60.44
2015-01-15,60.51,61.73,60.3,60.95,H15,1144,CT2,201503,20150318,60.95,17320,127105,23694,195780,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,60.95
2015-01-16,60.87,61.31,60.62,60.69,H15,1144,CT2,201503,20150318,60.69,10454,127197,16200,197092,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,60.69
2015-01-20,60.66,60.85,59.23,59.25,H15,1144,CT2,201503,20150318,59.25,25648,132197,36351,204578,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,59.25
2015-01-21,59.26,59.69,59.13,59.47,H15,1144,CT2,201503,20150318,59.47,14441,132357,22160,205977,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,59.47
2015-01-22,59.46,59.86,59.04,59.22,H15,1144,CT2,201503,20150318,59.22,12728,133941,20104,209387,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,59.22
2015-01-23,59.23,60.13,58.51,58.76,H15,1144,CT2,201503,20150318,58.76,22252,134879,37328,213839,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,58.76
2015-01-26,58.86,60.25,58.72,60.08,H15,1144,CT2,201503,20150318,60.08,18519,131814,28720,213640,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,60.08
2015-01-27,59.84,60.35,59.5,60.24,H15,1144,CT2,201503,20150318,60.24,13861,131887,23154,216715,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,60.24
2015-01-28,59.87,60.94,59.57,60.9,H15,1144,CT2,201503,20150318,60.9,17413,129251,25775,216243,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,60.9
2015-01-29,60.57,61.24,60.56,61.03,H15,1144,CT2,201503,20150318,61.03,18780,124561,33856,214775,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,61.03
2015-01-30,61.0,61.14,60.51,60.82,H15,1144,CT2,201503,20150318,60.82,14353,120071,26963,213367,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,60.82
2015-02-02,60.56,61.54,60.34,61.35,H15,1144,CT2,201503,20150318,61.35,22069,117613,40929,215399,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,61.35
2015-02-03,61.36,62.97,61.35,62.91,H15,1144,CT2,201503,20150318,62.91,35393,106228,58779,207847,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,62.91
2015-02-04,62.94,63.16,62.48,62.69,H15,1144,CT2,201503,20150318,62.69,23836,98096,48534,205475,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,62.69
2015-02-05,62.46,63.38,62.01,63.25,H15,1144,CT2,201503,20150318,63.25,32951,94538,62341,213498,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,63.25
2015-02-06,63.25,63.44,62.37,63.05,H15,1144,CT2,201503,20150318,63.05,25927,81156,51137,204613,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,63.05
2015-02-09,63.09,64.27,62.71,63.76,H15,1144,CT2,201503,20150318,63.76,23707,70669,49614,198280,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,63.76
2015-02-10,64.01,64.9,63.59,63.97,K15,1144,CT2,201505,20150506,63.97,26984,84255,58493,197547,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,63.97
2015-02-11,63.75,63.98,62.99,63.24,K15,1144,CT2,201505,20150506,63.24,22398,89434,46729,193389,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,63.24
2015-02-12,63.25,63.97,62.95,63.89,K15,1144,CT2,201505,20150506,63.89,23266,95016,48777,189930,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,63.89
2015-02-13,63.88,64.57,63.88,64.4,K15,1144,CT2,201505,20150506,64.4,20496,98663,38362,183405,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,64.4
2015-02-17,64.22,65.82,64.01,65.61,K15,1144,CT2,201505,20150506,65.61,27550,106850,46465,180535,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,65.61
2015-02-18,65.61,66.52,65.38,66.4,K15,1144,CT2,201505,20150506,66.4,30759,114706,47478,183697,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,66.4
2015-02-19,66.38,66.83,65.47,65.77,K15,1144,CT2,201505,20150506,65.77,26582,119423,40601,183956,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,65.77
2015-02-20,65.69,65.86,65.16,65.74,K15,1144,CT2,201505,20150506,65.74,15863,121761,28888,181892,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,65.74
2015-02-23,65.52,65.75,64.83,65.28,K15,1144,CT2,201505,20150506,65.28,11235,120932,17884,182306,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,65.28
2015-02-24,65.25,66.21,65.25,65.99,K15,1144,CT2,201505,20150506,65.99,12831,120251,19281,183230,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,65.99
2015-02-25,65.71,66.99,65.36,66.63,K15,1144,CT2,201505,20150506,66.63,14949,120491,20471,183989,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,66.63
2015-02-26,66.55,67.32,66.15,66.29,K15,1144,CT2,201505,20150506,66.29,12359,120890,17865,185533,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,66.29
2015-02-27,66.15,66.57,64.66,66.01,K15,1144,CT2,201505,20150506,66.01,16838,119376,21737,184613,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,66.01
2015-03-02,65.61,66.11,65.08,65.93,K15,1144,CT2,201505,20150506,65.93,14314,120181,19764,186336,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,65.93
2015-03-03,65.55,65.71,64.6,64.71,K15,1144,CT2,201505,20150506,64.71,12476,119604,19248,185872,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,64.71
2015-03-04,64.76,64.9,64.13,64.68,K15,1144,CT2,201505,20150506,64.68,14267,120424,19008,187146,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,64.68
2015-03-05,64.44,65.15,64.16,64.31,K15,1144,CT2,201505,20150506,64.31,11428,120533,18534,187636,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,64.31
2015-03-06,64.2,64.37,63.58,64.05,K15,1144,CT2,201505,20150506,64.05,13025,118536,20500,185479,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,64.05
2015-03-09,63.83,64.22,63.13,63.33,K15,1144,CT2,201505,20150506,63.33,12695,115521,21866,183280,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,63.33
2015-03-10,63.28,63.44,61.89,61.95,K15,1144,CT2,201505,20150506,61.95,25517,112492,36324,181414,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,61.95
2015-03-11,62.13,62.2,61.36,61.41,K15,1144,CT2,201505,20150506,61.41,19557,108756,31713,178922,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,61.41
2015-03-12,61.42,62.66,61.34,62.3,K15,1144,CT2,201505,20150506,62.3,18740,109371,29642,180578,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,62.3
2015-03-13,62.23,62.66,61.5,61.58,K15,1144,CT2,201505,20150506,61.58,13189,108425,20160,180795,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,61.58
2015-03-16,61.78,62.3,61.39,61.57,K15,1144,CT2,201505,20150506,61.57,10494,108552,15534,181317,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,61.57
2015-03-17,61.49,61.95,61.27,61.29,K15,1144,CT2,201505,20150506,61.29,10646,107796,15625,181641,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,61.29
2015-03-18,61.28,63.73,60.91,63.56,K15,1144,CT2,201505,20150506,63.56,25261,106694,36849,181160,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,63.56
2015-03-19,63.61,64.49,62.8,64.03,K15,1144,CT2,201505,20150506,64.03,26628,102395,39131,178731,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,64.03
2015-03-20,63.72,64.34,63.38,63.9,K15,1144,CT2,201505,20150506,63.9,13394,101502,21166,180880,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,63.9
2015-03-23,63.67,65.63,63.44,65.13,K15,1144,CT2,201505,20150506,65.13,17662,101366,28256,183350,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,65.13
2015-03-24,65.08,65.48,64.69,64.99,K15,1144,CT2,201505,20150506,64.99,16722,99435,25697,184204,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,64.99
2015-03-25,65.03,65.17,63.84,64.24,K15,1144,CT2,201505,20150506,64.24,13549,97167,19453,183572,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,64.24
2015-03-26,64.08,64.56,63.74,64.16,K15,1144,CT2,201505,20150506,64.16,10715,95507,18919,182601,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,64.16
2015-03-27,63.91,65.02,63.88,64.63,K15,1144,CT2,201505,20150506,64.63,8316,94876,14795,183304,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,64.63
2015-03-30,64.63,65.26,63.45,63.6,K15,1144,CT2,201505,20150506,63.6,16678,92049,25759,183202,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,63.6
2015-03-31,63.67,65.02,63.25,64.18,K15,1144,CT2,201505,20150506,64.18,22154,88935,34568,182346,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,64.18
2015-04-01,64.03,64.34,63.52,63.66,K15,1144,CT2,201505,20150506,63.66,11977,86045,20712,180123,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,63.66
2015-04-02,63.66,64.97,63.66,64.77,K15,1144,CT2,201505,20150506,64.77,14596,85378,24561,181633,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,64.77
2015-04-06,64.92,66.54,64.83,66.42,K15,1144,CT2,201505,20150506,66.42,19375,85022,33266,183815,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,66.42
2015-04-07,66.42,67.74,66.25,67.5,K15,1144,CT2,201505,20150506,67.5,24149,84044,45111,188850,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,67.5
2015-04-08,67.5,68.27,67.25,67.81,K15,1144,CT2,201505,20150506,67.81,27518,79236,57835,195432,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,67.81
2015-04-09,67.83,68.21,67.19,67.3,K15,1144,CT2,201505,20150506,67.3,32619,70573,63854,195177,Cotton #2 (combined),ICE-US,50000 lbs,Food & Fiber,$5.00,67.3
